1667,24,65,5
1668,59,54,36
1669,301,98,10
1670,88,34,42
1671,201,48,13
1672,12,51,2
1673,333,47,32
1674,282,47,36
1675,1,91,5
1676,398,38,46
1677,416,85,1
1678,47,55,40
1679,225,35,34
1680,188,3,40
1681,17,28,8
1682,198,76,48
1683,76,23,26
1684,55,74,43
1685,183,23,37
1686,261,18,14
1687,321,78,26
1688,492,31,28
1689,70,7,30
1690,398,50,7
1691,416,29,27
1692,17,23,4
1693,324,87,50
1694,289,82,29
1695,466,68,12
1696,284,22,26
1697,181,39,11
1698,272,41,43
1699,57,13,6
1700,177,82,33
1701,267,20,6
1702,368,70,11
1703,31,92,11
1704,264,76,28
1705,71,71,38
1706,193,54,46
1707,490,7,36
1708,142,40,49
1709,489,77,12
1710,99,26,38
1711,215,78,13
1712,360,34,21
1713,225,78,25
1714,133,65,31
1715,81,83,33
1716,29,68,34
1717,70,29,48
1718,185,31,7
1719,16,17,11
1720,170,92,44
1721,290,99,17
1722,418,73,35
1723,410,22,32
1724,341,81,25
1725,128,5,43
1726,144,38,7
1727,424,75,18
1728,251,78,38
1729,183,88,48
1730,117,39,40
1731,199,75,44
1732,192,82,49
1733,203,34,40
1734,242,39,34
1735,414,61,35
1736,68,56,26
1737,246,20,41
1738,139,6,20
1739,116,2,46
1740,296,78,33
1741,381,79,50
1742,147,91,12
1743,170,27,49
1744,79,89,21
1745,136,12,9
1746,276,37,18
1747,320,57,26
1748,465,68,30
1749,120,20,39
1750,212,73,10
1751,97,41,44
1752,23,65,3
1753,306,3,7
1754,264,41,17
1755,149,66,25
1756,383,54,5
1757,191,11,44
1758,97,45,38
1759,369,22,2
1760,148,49,17
1761,357,15,36
1762,83,82,4
1763,465,54,26
1764,485,94,45
1765,366,59,8
1766,192,29,42
1767,350,23,44
1768,121,92,30
1769,57,29,27
1770,239,97,49
1771,244,52,29
1772,471,35,42
1773,485,67,26
1774,26,76,45
1775,378,69,4
1776,364,27,13
1777,430,43,24
1778,453,42,29
1779,14,6,5
1780,318,48,38
1781,488,86,48
1782,27,65,43
1783,401,24,9
1784,377,93,20
1785,308,75,27
1786,500,53,28
1787,92,5,34
1788,39,9,5
1789,278,73,38
1790,87,54,20
1791,498,6,9
1792,211,78,38
1793,24,28,3
1794,373,4,25
1795,411,96,28
1796,333,85,17
1797,325,86,43
1798,89,22,16
1799,108,20,31
1800,471,45,26
1801,380,6,22
1802,346,76,44
1803,282,42,10
1804,416,8,49
1805,213,96,21
1806,460,34,26
1807,443,31,35
1808,112,64,42
1809,117,39,23
1810,358,46,29
1811,364,68,13
1812,363,6,6
1813,253,8,8
1814,132,2,34
1815,28,75,13
1816,491,47,25
1817,335,69,22
1818,379,88,46
1819,488,38,9
1820,239,72,6
1821,33,100,11
1822,134,41,38
1823,23,63,7
1824,55,55,42
1825,388,94,37
1826,107,27,7
1827,59,94,35
1828,353,82,33
1829,109,39,34
1830,327,70,40
1831,481,12,10
1832,392,71,12
1833,347,15,25
1834,346,58,19
1835,200,8,33
1836,351,13,12
1837,65,45,32
1838,462,58,26
1839,29,99,48
1840,278,47,20
1841,414,30,45
1842,345,84,26
1843,69,95,38
1844,310,18,26
1845,205,57,26
1846,400,51,1
1847,491,68,44
1848,453,70,18
1849,196,72,32
1850,407,41,26
1851,85,52,38
1852,421,69,16
1853,122,53,43
1854,379,15,49
1855,9,28,28
1856,194,14,31
1857,84,14,1
1858,231,39,34
1859,40,68,37
1860,352,5,16
1861,125,78,27
1862,25,1,17
1863,204,18,17
1864,221,15,8
1865,350,50,1
1866,345,62,33
1867,358,21,23
1868,350,71,32
1869,150,39,1
1870,366,10,5
1871,151,37,34
1872,293,59,7
1873,155,95,38
1874,253,66,1
1875,459,28,40
1876,207,77,17
1877,87,68,27
1878,439,4,43
1879,293,78,10
1880,251,21,13
1881,232,81,1
1882,103,33,20
1883,287,88,3
1884,267,58,1
1885,434,94,16
1886,71,11,42
1887,46,74,19
1888,469,65,13
1889,18,82,31
1890,348,94,32
1891,215,91,8
1892,320,55,2
1893,166,30,13
1894,173,27,3
1895,445,64,42
1896,337,21,39
1897,476,32,41
1898,386,80,49
1899,421,70,24
1900,224,92,35
1901,430,58,8
1902,147,55,21
1903,215,92,4
1904,484,49,1
1905,169,7,49
1906,77,14,37
1907,56,70,23
1908,163,49,20
1909,454,11,44
1910,251,14,36
1911,56,87,36
1912,132,15,14
1913,487,38,33
1914,366,77,41
1915,156,94,37
1916,280,15,28
1917,259,1,29
1918,20,91,35
1919,67,67,43
1920,275,6,1
1921,185,52,41
1922,29,28,5
1923,234,97,30
1924,330,74,37
1925,276,54,30
1926,170,57,23
1927,227,72,30
1928,416,14,22
1929,390,62,32
1930,69,86,7
1931,316,96,12
1932,142,64,50
1933,413,37,19
1934,197,85,8
1935,413,76,42
1936,408,59,36
1937,169,15,3
1938,291,7,34
1939,24,94,16
1940,267,29,50
1941,452,21,7
1942,369,80,38
1943,48,22,30
1944,185,96,27
1945,117,63,13
1946,186,51,19
1947,217,46,25
1948,454,90,15
1949,388,81,50
1950,360,34,11
1951,226,91,13
1952,331,10,26
1953,99,76,35
1954,56,20,12
1955,244,23,50
1956,325,72,9
1957,438,61,15
1958,58,37,15
1959,259,68,42
1960,217,72,45
1961,464,23,16
1962,118,58,25
1963,102,12,46
1964,195,99,20
1965,278,24,20
1966,409,34,3
1967,317,75,6
1968,131,75,32
1969,3,78,34
1970,367,22,37
1971,312,12,3
1972,112,71,18
1973,477,65,5
1974,47,26,31
1975,392,39,28
1976,168,5,40
1977,15,4,37
1978,24,2,16
1979,457,38,39
1980,420,25,22
1981,360,88,45
1982,395,24,8
1983,167,32,10
1984,107,28,14
1985,121,89,27
1986,21,44,11
1987,320,58,42
1988,450,90,32
1989,352,88,14
1990,182,81,28
1991,82,15,6
1992,99,10,47
1993,262,75,27
1994,274,38,1
1995,389,57,24
1996,133,58,12
1997,215,44,6
1998,118,32,16
1999,482,26,17
2000,220,87,25
2001,43,82,5
2002,170,54,43
2003,176,52,21
2004,221,57,50
2005,161,40,15
2006,421,96,4
2007,396,52,34
2008,473,13,37
2009,114,11,29
2010,1,71,13
2011,163,77,24
2012,125,35,21
2013,335,34,41
2014,347,45,46
2015,292,1,22
2016,143,5,9
2017,157,21,5
2018,422,77,13
2019,14,89,47
2020,439,7,14
2021,342,85,34
2022,388,89,3
2023,419,77,3
2024,115,30,48
2025,83,79,2
2026,349,46,41
2027,363,78,36
2028,171,75,48
2029,345,95,28
2030,54,6,49
2031,443,4,32
2032,57,77,25
2033,187,99,23
2034,456,98,20
2035,358,42,16
2036,256,14,40
2037,58,98,43
2038,79,44,30
2039,254,34,22
2040,113,65,18
2041,231,37,33
2042,432,60,40
2043,433,64,21
2044,192,11,27
2045,370,3,37
2046,177,69,36
2047,240,31,11
2048,303,71,3
2049,442,6,33
2050,189,71,45
2051,267,20,2
2052,485,70,5
2053,392,89,1
2054,232,99,19
2055,384,39,15
2056,93,4,36
2057,155,12,19
2058,460,57,45
2059,244,98,8
2060,456,34,35
2061,247,93,37
2062,384,36,6
2063,458,87,9
2064,484,54,13
2065,193,84,34
2066,444,15,32
2067,400,63,39
2068,264,92,18
2069,118,46,29
2070,142,91,35
2071,479,84,26
2072,477,13,45
2073,438,54,20
2074,182,40,46
2075,211,15,29
2076,115,60,3
2077,2,67,20
2078,111,100,31
2079,461,3,7
2080,123,42,41
2081,390,64,12
2082,158,80,28
2083,156,3,6
2084,70,74,27
2085,366,64,1
2086,188,91,27
2087,272,95,19
2088,286,6,14
2089,37,21,4
2090,108,95,18
2091,150,69,39
2092,48,77,29
2093,273,36,21
2094,3,100,15
2095,3,94,6
2096,37,91,19
2097,203,51,40
2098,57,61,40
2099,410,26,33
2100,127,25,34
2101,48,11,7
2102,134,37,9
2103,393,54,30
2104,478,27,28
2105,434,29,3
2106,475,72,33
2107,190,16,28
2108,50,69,42
2109,252,20,23
2110,405,13,21
2111,356,11,47
2112,80,14,50
2113,373,72,28
2114,244,66,8
2115,248,92,20
2116,390,84,44
2117,100,83,25
2118,415,46,8
2119,437,45,18
2120,274,28,18
2121,69,65,16
2122,347,82,22
2123,184,6,35
2124,429,52,33
2125,383,58,13
2126,77,45,44
2127,75,57,45
2128,60,32,14
2129,12,17,45
2130,226,98,7
2131,388,28,17
2132,352,24,6
2133,347,72,11
2134,304,55,12
2135,416,70,44
2136,85,46,25
2137,175,87,31
2138,493,16,36
2139,464,35,15
2140,467,70,4
2141,495,16,29
2142,61,98,46
2143,495,97,39
2144,448,63,41
2145,202,37,4
2146,294,89,46
2147,165,44,21
2148,199,99,28
2149,145,36,20
2150,188,76,1
2151,149,30,41
2152,475,14,38
2153,124,63,11
2154,181,38,8
2155,407,50,6
2156,58,76,35
2157,326,31,10
2158,20,58,39
2159,295,90,14
2160,464,98,23
2161,260,60,49
2162,119,98,47
2163,317,88,11
2164,87,79,41
2165,121,23,3
2166,357,56,50
2167,132,68,34
2168,50,23,29
2169,416,4,14
2170,400,33,26
2171,50,75,1
2172,426,83,30
2173,392,75,49
2174,67,25,50
2175,372,83,19
2176,204,39,40
2177,436,69,8
2178,420,4,33
2179,51,23,25
2180,80,29,32
2181,264,21,24
2182,223,89,33
2183,485,31,22
2184,67,27,26
2185,93,84,29
2186,331,85,1
2187,18,70,33
2188,349,47,49
2189,463,40,48
2190,198,31,45
2191,30,98,37
2192,384,1,48
2193,64,96,40
2194,80,17,42
2195,146,7,45
2196,362,48,38
2197,123,64,24
2198,108,93,46
2199,470,35,2
2200,185,61,23
2201,371,96,10
2202,145,34,44
2203,86,6,30
2204,485,46,41
2205,409,17,13
2206,257,100,3
2207,372,54,29
2208,206,18,15
2209,466,82,20
2210,399,25,27
2211,211,88,46
2212,300,28,38
2213,322,14,20
2214,124,19,40
2215,322,80,44
2216,194,10,47
2217,177,21,27
2218,92,18,7
2219,212,95,2
2220,262,71,19
2221,273,9,18
2222,34,95,18
2223,5,20,40
2224,108,59,12
2225,263,84,48
2226,352,78,46
2227,6,48,36
2228,373,72,49
2229,288,80,24
2230,379,33,43
2231,451,15,28
2232,288,47,26
2233,360,91,47
2234,129,75,40
2235,40,71,31
2236,398,86,31
2237,103,100,3
2238,452,49,2
2239,478,59,48
2240,300,13,1
2241,81,94,47
2242,474,94,24
2243,439,71,46
2244,227,45,33
2245,201,26,26
2246,209,53,27
2247,79,61,13
2248,102,51,44
2249,445,2,23
2250,242,92,1
2251,483,75,14
2252,387,37,16
2253,247,12,19
2254,216,27,4
2255,221,24,37
2256,402,91,30
2257,12,70,38
2258,337,96,42
2259,240,11,12
2260,274,81,14
2261,183,97,15
2262,279,73,45
2263,267,47,39
2264,81,47,37
2265,277,75,13
2266,82,38,25
2267,409,38,14
2268,424,18,38
2269,91,91,40
2270,256,25,47
2271,113,29,4
2272,298,33,5
2273,216,70,32
2274,252,21,25
2275,239,85,14
2276,253,82,23
2277,7,8,20
2278,375,22,21
2279,328,98,1
2280,49,90,31
2281,234,53,29
2282,326,4,24
2283,371,25,46
2284,181,64,21
2285,314,48,49
2286,248,95,39
2287,147,73,21
2288,89,40,17
2289,312,34,46
2290,161,36,43
2291,184,96,8
2292,464,81,17
2293,379,99,1
2294,30,72,17
2295,192,48,43
2296,445,86,27
2297,397,23,14
2298,45,45,10
2299,313,69,42
2300,69,36,24
2301,484,80,28
2302,360,10,49
2303,175,17,37
2304,138,78,27
2305,43,12,28
2306,464,37,16
2307,112,21,24
2308,32,72,17
2309,123,21,32
2310,53,90,33
2311,415,50,13
2312,63,32,32
2313,105,10,24
2314,410,24,10
2315,257,1,5
2316,322,61,50
2317,421,94,16
2318,280,91,45
2319,13,93,29
2320,412,97,16
2321,371,57,8
2322,492,47,45
2323,473,72,32
2324,436,6,41
2325,165,74,30
2326,428,65,25
2327,419,76,23
2328,375,58,37
2329,96,37,24
2330,83,17,25
2331,319,61,50
2332,424,66,12
2333,30,3,37
2334,140,27,30
2335,390,97,9
2336,481,8,34
2337,37,29,22
2338,288,32,12
2339,86,81,44
2340,31,49,11
2341,283,39,15
2342,495,93,36
2343,494,86,14
2344,98,79,9
2345,51,74,10
2346,446,76,21
2347,476,60,33
2348,23,7,43
2349,314,35,3
2350,25,97,19
2351,452,5,2
2352,100,73,37
2353,307,78,48
2354,170,31,16
2355,291,66,2
2356,74,49,2
2357,477,2,5
2358,161,50,12
2359,198,74,5
2360,486,78,4
2361,454,4,27
2362,169,69,9
2363,486,9,5
2364,165,96,14
2365,273,21,42
2366,79,90,26
2367,238,80,6
2368,355,65,18
2369,303,72,22
2370,220,51,46
2371,463,76,24
2372,427,49,3
2373,114,65,1
2374,41,6,43
2375,69,13,42
2376,368,86,21
2377,369,56,5
2378,157,81,4
2379,109,25,17
2380,335,12,8
2381,269,71,13
2382,281,2,2
2383,443,55,35
2384,320,94,21
2385,41,65,13
2386,255,61,18
2387,101,68,13
2388,32,89,29
2389,44,74,30
2390,423,20,18
2391,169,93,43
2392,293,48,30
2393,443,64,6
2394,263,18,32
2395,264,29,25
2396,450,83,14
2397,294,38,36
2398,328,40,48
2399,207,39,12
2400,402,35,19
2401,245,23,20
2402,203,34,15
2403,1,43,26
2404,431,85,5
2405,361,25,34
2406,164,96,37
2407,10,25,50
2408,213,85,14
2409,125,60,7
2410,376,72,35
2411,43,20,38
2412,495,25,29
2413,178,21,22
2414,244,62,34
2415,426,55,26
2416,58,15,40
2417,150,56,11
2418,301,48,41
2419,387,97,12
2420,486,65,14
2421,118,35,21
2422,417,48,24
2423,435,68,45
2424,335,64,30
2425,113,3,24
2426,429,34,17
2427,190,28,10
2428,494,2,26
2429,445,17,41
2430,50,18,48
2431,70,86,7
2432,71,28,34
2433,251,79,36
2434,45,57,9
2435,375,41,15
2436,96,97,32
2437,24,44,22
2438,435,41,8
2439,426,96,22
2440,172,70,21
2441,19,56,12
2442,64,65,25
2443,233,35,45
2444,342,10,23
2445,418,93,8
2446,271,36,28
2447,85,35,41
2448,153,21,40
2449,242,97,49
2450,18,39,30
2451,452,43,1
2452,171,83,33
2453,446,65,31
2454,424,35,18
2455,306,15,9
2456,359,50,2
2457,211,50,46
2458,90,91,25
2459,123,7,34
2460,480,67,25
2461,415,77,23
2462,320,52,14
2463,158,63,11
2464,31,83,26
2465,216,67,20
2466,207,11,46
2467,194,64,36
2468,472,57,23
2469,13,58,33
2470,355,28,19
2471,266,46,25
2472,247,46,48
2473,108,91,21
2474,52,81,33
2475,247,51,47
2476,403,92,18
2477,174,5,40
2478,299,26,16
2479,306,69,26
2480,125,87,47
2481,214,94,6
2482,361,95,18
2483,1,45,17
2484,380,98,33
2485,485,47,40
2486,282,25,13
2487,436,85,29
2488,106,38,9
2489,437,35,49
2490,313,2,3
2491,201,75,21
2492,104,3,35
2493,413,96,7
2494,134,99,11
2495,121,68,9
2496,330,15,48
2497,208,5,33
2498,95,99,8
2499,456,7,35
2500,392,44,34
2501,398,74,24
2502,52,58,17
2503,39,91,40
2504,14,37,28
2505,491,100,25
2506,329,50,16
2507,267,59,34
2508,46,75,10
2509,185,84,11
2510,468,82,27
2511,37,32,12
2512,143,28,29
2513,258,41,13
2514,75,60,35
2515,401,23,36
2516,443,40,3
2517,490,92,42
2518,320,97,34
2519,204,22,25
2520,390,85,7
2521,133,92,11
2522,358,29,39
2523,142,29,45
2524,385,4,32
2525,269,72,5
2526,267,29,2
2527,149,65,37
2528,144,85,35
2529,268,26,19
2530,329,12,45
2531,303,88,18
2532,47,48,14
2533,271,55,44
2534,43,45,48
2535,391,21,8
2536,23,74,12
2537,24,81,17
2538,394,67,17
2539,433,30,10
2540,7,16,16
2541,220,51,33
2542,87,36,6
2543,462,63,35
2544,460,6,3
2545,148,96,40
2546,399,7,37
2547,113,31,2
2548,163,98,47
2549,70,83,36
2550,494,40,16
2551,377,86,36
2552,52,67,22
2553,193,25,30
2554,300,8,47
2555,191,7,4
2556,283,91,30
2557,332,30,4
2558,262,47,16
2559,372,50,44
2560,415,5,12
2561,397,83,31
2562,89,70,16
2563,368,46,29
2564,109,87,43
2565,169,15,13
2566,242,50,4
2567,20,61,46
2568,144,99,22
2569,441,80,41
2570,222,81,30
2571,419,98,21
2572,495,12,48
2573,151,7,44
2574,464,92,20
2575,345,67,22
2576,314,98,21
2577,432,76,4
2578,427,57,50
2579,249,99,27
2580,314,5,46
2581,76,5,11
2582,293,67,44
2583,470,15,44
2584,493,100,33
2585,367,98,50
2586,184,77,15
2587,4,28,38
2588,397,21,38
2589,132,86,42
2590,243,86,16
2591,26,90,43
2592,478,70,13
2593,162,3,21
2594,64,10,45
2595,30,21,28
2596,140,54,27
2597,84,10,21
2598,257,7,20
2599,424,16,33
2600,451,81,21
2601,117,28,9
2602,90,25,10
2603,132,89,32
2604,49,19,7
2605,61,29,27
2606,436,40,49
2607,80,21,34
2608,427,16,23
2609,197,76,34
2610,117,98,50
2611,494,92,16
2612,393,82,47
2613,45,18,28
2614,99,24,47
2615,385,21,4
2616,80,92,44
2617,73,37,45
2618,190,6,43
2619,318,91,43
2620,187,95,47
2621,139,4,25
2622,388,40,42
2623,416,11,40
2624,457,100,21
2625,60,84,50
2626,168,72,18
2627,424,38,39
2628,473,66,3
2629,17,34,34
2630,223,5,47
2631,281,20,47
2632,158,45,8
2633,486,97,16
2634,90,33,9
2635,350,40,4
2636,484,21,15
2637,402,33,15
2638,362,65,4
2639,195,74,13
2640,4,39,18
2641,268,13,17
2642,279,38,29
2643,195,71,25
2644,136,87,11
2645,310,83,38
2646,267,40,1
2647,313,36,29
2648,342,82,28
2649,244,63,10
2650,36,47,50
2651,249,13,29
2652,324,17,47
2653,410,73,4
2654,479,20,1
2655,232,83,50
2656,451,16,10
2657,481,76,48
2658,177,23,15
2659,307,58,45
2660,265,47,43
2661,47,17,15
2662,177,12,49
2663,392,65,4
2664,199,1,2
2665,407,15,9
2666,341,18,25
2667,76,68,5
2668,110,76,40
2669,271,93,8
2670,470,27,47
2671,436,73,38
2672,331,42,45
2673,72,75,32
2674,354,100,34
2675,349,25,40
2676,61,74,36
2677,135,77,25
2678,382,50,26
2679,214,19,35
2680,177,58,3
2681,11,49,16
2682,371,74,12
2683,423,48,25
2684,84,77,1
2685,304,19,10
2686,190,35,15
2687,207,15,28
2688,114,30,40
2689,21,7,27
2690,288,77,16
2691,285,22,27
2692,113,89,40
2693,133,24,24
2694,499,50,32
2695,363,51,16
2696,472,40,13
2697,455,53,17
2698,435,89,33
2699,66,36,45
2700,279,68,17
2701,247,81,49
2702,110,68,2
2703,226,68,46
2704,117,17,7
2705,18,27,14
2706,260,48,42
2707,44,77,12
2708,130,41,48
2709,124,73,34
2710,366,67,42
2711,124,10,14
2712,412,51,36
2713,86,12,31
2714,358,4,29
2715,31,46,18
2716,408,73,25
2717,385,49,6
2718,272,28,35
2719,393,12,35
2720,310,99,10
2721,142,65,5
2722,284,87,6
2723,213,87,4
2724,25,25,21
2725,184,94,33
2726,40,35,22
2727,168,86,13
2728,446,66,1
2729,9,15,26
2730,223,3,14
2731,246,8,12
2732,371,36,42
2733,75,39,45
2734,332,68,50
2735,264,47,20
2736,331,81,18
2737,32,65,25
2738,47,14,13
2739,319,33,9
2740,99,74,40
2741,115,82,5
2742,279,43,50
2743,50,86,3
2744,109,50,2
2745,412,56,19
2746,278,48,44
2747,333,9,29
2748,310,96,39
2749,47,20,8
2750,292,93,42
2751,394,96,5
2752,285,88,48
2753,294,79,45
2754,243,80,9
2755,230,7,28
2756,193,91,29
2757,144,54,43
2758,219,43,25
2759,54,21,41
2760,26,12,2
2761,363,5,36
2762,375,87,13
2763,475,74,29
2764,473,37,13
2765,245,59,3
2766,9,43,30
2767,50,80,17
2768,308,17,9
2769,302,85,35
2770,483,47,38
2771,118,33,45
2772,154,85,5
2773,9,30,3
2774,417,60,35
2775,239,18,45
2776,191,88,17
2777,355,26,43
2778,41,29,12
2779,259,71,40
2780,358,65,48
2781,346,28,3
2782,307,37,31
2783,171,26,39
2784,457,48,19
2785,302,48,41
2786,481,71,32
2787,361,92,4
2788,257,69,20
2789,443,100,43
2790,42,44,12
2791,360,62,42
2792,30,81,15
2793,75,72,4
2794,303,14,28
2795,387,4,10
2796,79,96,33
2797,339,63,22
2798,437,19,17
2799,400,89,3
2800,86,19,42
2801,184,41,10
2802,249,97,48
2803,218,70,15
2804,98,1,36
2805,139,22,17
2806,68,65,29
2807,28,44,38
2808,217,5,45
2809,122,12,6
2810,482,44,44
2811,134,85,21
2812,416,42,28
2813,310,56,45
2814,13,90,9
2815,46,67,38
2816,464,40,6
2817,55,5,15
2818,183,60,6
2819,458,58,34
2820,2,49,43
2821,190,43,25
2822,304,96,35
2823,462,48,36
2824,220,15,4
2825,487,10,15
2826,424,98,34
2827,54,73,9
2828,277,1,50
2829,94,59,8
2830,13,46,5
2831,484,50,17
2832,411,88,11
2833,301,47,25
2834,295,46,4
2835,137,49,17
2836,254,12,43
2837,178,32,22
2838,177,10,30
2839,39,41,23
2840,204,94,20
2841,424,8,8
2842,422,25,7
2843,460,65,50
2844,481,7,18
2845,37,85,25
2846,127,96,22
2847,82,69,38
2848,488,52,34
2849,458,13,30
2850,333,53,9
2851,291,95,48
2852,468,26,15
2853,44,84,8
2854,243,10,46
2855,265,92,12
2856,484,20,11
2857,493,6,29
2858,477,95,7
2859,163,60,20
2860,330,3,38
2861,54,66,49
2862,1,60,13
2863,400,14,9
2864,426,53,14
2865,469,12,39
2866,50,64,22
2867,108,15,30
2868,109,16,46
2869,428,14,13
2870,124,71,8
2871,263,30,31
2872,455,63,24
2873,124,83,2
2874,424,17,46
2875,110,7,35
2876,13,73,18
2877,460,43,5
2878,192,41,48
2879,285,5,2
2880,2,98,30
2881,333,60,8
2882,214,13,8
2883,58,14,10
2884,110,18,23
2885,215,76,46
2886,57,80,31
2887,292,57,42
2888,421,26,12
2889,81,51,18
2890,133,80,15
2891,456,53,34
2892,362,62,23
2893,114,11,40
2894,27,26,47
2895,96,13,12
2896,468,7,46
2897,374,20,15
2898,346,52,45
2899,14,29,17
2900,179,59,18
2901,451,50,13
2902,251,83,45
2903,438,69,2
2904,375,30,12
2905,104,17,31
2906,427,62,27
2907,393,1,10
2908,142,36,26
2909,275,13,47
2910,499,24,19
2911,153,44,8
2912,78,54,23
2913,347,58,4
2914,269,35,33
2915,47,69,40
2916,257,48,15
2917,403,76,38
2918,75,38,28
2919,256,12,19
2920,498,87,44
2921,282,26,35
2922,265,16,3
2923,77,95,29
2924,117,23,6
2925,396,12,33
2926,378,34,14
2927,340,67,11
2928,269,46,47
2929,119,27,23
2930,182,58,9
2931,446,58,47
2932,32,88,34
2933,209,66,14
2934,118,44,19
2935,495,96,10
2936,103,40,48
2937,235,74,29
2938,279,99,44
2939,304,57,32
2940,470,66,9
2941,479,80,31
2942,486,16,46
2943,498,5,11
2944,279,61,46
2945,427,24,33
2946,313,25,13
2947,204,38,47
2948,180,28,16
2949,186,63,29
2950,394,74,38
2951,439,72,47
2952,16,32,24
2953,154,5,4
2954,186,31,7
2955,419,11,8
2956,274,23,49
2957,96,49,44
2958,329,20,36
2959,380,51,27
2960,100,7,25
2961,187,59,40
2962,195,67,47
2963,437,1,5
2964,374,91,14
2965,458,33,12
2966,419,39,20
2967,494,87,36
2968,302,22,29
2969,39,77,48
2970,460,89,27
2971,440,53,32
2972,337,5,32
2973,6,65,1
2974,366,50,1
2975,73,92,15
2976,269,69,24
2977,262,47,38
2978,236,82,22
2979,405,26,28
2980,111,20,3
2981,172,37,37
2982,181,96,35
2983,430,6,39
2984,301,18,30
2985,229,89,39
2986,97,14,6
2987,432,9,20
2988,342,50,15
2989,274,14,38
2990,135,80,22
2991,84,97,3
2992,331,71,26
2993,150,62,42
2994,499,53,37
2995,384,71,46
2996,467,43,4
2997,153,56,45
2998,137,42,47
2999,2,42,2
3000,448,92,6
3001,472,42,5
3002,198,74,31
3003,341,87,36
3004,60,53,42
3005,155,5,48
3006,11,97,34
3007,416,85,37
3008,49,1,49
3009,457,100,35
3010,250,57,19
3011,309,53,48
3012,255,45,40
3013,3,29,45
3014,35,72,32
3015,17,30,44
3016,354,60,20
3017,243,2,17
3018,7,77,33
3019,120,77,28
3020,387,65,50
3021,273,7,24
3022,387,27,8
3023,55,74,17
3024,218,30,29
3025,165,8,50
3026,277,67,10
3027,413,74,9
3028,336,17,21
3029,446,3,18
3030,115,100,32
3031,379,49,42
3032,73,12,11
3033,105,53,19
3034,109,49,32
3035,81,90,14
3036,140,75,25
3037,113,93,45
3038,98,81,21
3039,12,20,9
3040,308,93,22
3041,154,13,12
3042,310,56,24
3043,424,7,21
3044,370,98,34
3045,372,24,21
3046,160,42,36
3047,245,35,12
3048,183,70,36
3049,311,45,24
3050,120,88,29
3051,479,56,25
3052,423,41,4
3053,75,45,29
3054,499,26,31
3055,384,62,1
3056,160,78,18
3057,437,87,16
3058,164,31,16
3059,95,48,25
3060,263,67,8
3061,236,68,4
3062,288,16,14
3063,347,32,12
3064,92,14,41
3065,258,44,22
3066,416,77,7
3067,299,91,22
3068,475,63,19
3069,411,45,32
3070,189,25,37
3071,238,53,39
3072,165,17,31
3073,8,1,19
3074,372,34,16
3075,441,33,16
3076,114,34,6
3077,166,24,18
3078,24,15,48
3079,428,44,21
3080,294,16,40
3081,49,59,8
3082,152,77,36
3083,352,47,3
3084,64,25,44
3085,332,82,7
3086,177,6,42
3087,301,85,31
3088,454,83,49
3089,378,76,36
3090,362,29,5
3091,420,78,18
3092,15,5,27
3093,39,68,16
3094,25,72,50
3095,23,68,3
3096,465,16,29
3097,448,40,45
3098,447,97,4
3099,359,36,16
3100,20,91,37
3101,54,93,1
3102,197,21,17
3103,104,43,4
3104,174,51,4
3105,325,66,26
3106,375,64,40
3107,178,85,40
3108,200,2,16
3109,216,78,27
3110,449,39,48
3111,65,80,12
3112,374,22,48
3113,339,55,46
3114,389,22,35
3115,475,38,8
3116,250,25,39
3117,102,95,3
3118,382,91,50
3119,234,54,8
3120,36,79,19
3121,383,67,2
3122,241,72,27
3123,135,95,44
3124,343,29,2
3125,116,33,32
3126,241,98,31
3127,198,89,25
3128,105,16,14
3129,257,42,15
3130,135,68,19
3131,111,46,46
3132,6,100,15
3133,172,70,41
3134,457,52,32
3135,101,93,19
3136,14,41,39
3137,121,86,26
3138,441,36,31
3139,182,8,13
3140,57,24,4
3141,15,34,47
3142,43,67,15
3143,471,21,4
3144,13,90,10
3145,445,72,27
3146,93,83,49
3147,162,91,7
3148,240,5,25
3149,64,67,50
3150,172,48,46
3151,50,43,11
3152,488,89,32
3153,198,89,47
3154,329,89,32
3155,214,34,36
3156,104,92,32
3157,103,52,37
3158,489,35,5
3159,481,85,41
3160,241,34,6
3161,120,23,26
3162,19,18,16
3163,338,14,26
3164,414,32,32
3165,206,67,25
3166,247,88,15
3167,461,85,36
3168,303,83,12
3169,1,93,43
3170,7,84,25
3171,421,49,3
3172,393,6,26
3173,105,90,29
3174,74,46,47
3175,389,38,39
3176,365,98,40
3177,315,45,9
3178,192,68,23
3179,302,7,37
3180,43,50,34
3181,61,94,26
3182,434,90,42
3183,173,33,17
3184,189,76,35
3185,380,65,38
3186,135,57,12
3187,233,83,4
3188,139,29,50
3189,247,46,27
3190,324,98,12
3191,302,35,49
3192,477,99,30
3193,239,75,16
3194,479,28,30
3195,306,60,30
3196,407,62,40
3197,396,88,2
3198,133,74,21
3199,294,11,45
3200,228,19,36
3201,170,31,30
3202,269,53,28
3203,443,9,33
3204,246,10,20
3205,360,78,11
3206,258,72,21
3207,430,58,1
3208,379,27,46
3209,105,3,36
3210,260,84,36
3211,175,6,15
3212,219,33,23
3213,311,22,8
3214,17,40,40
3215,143,25,2
3216,347,51,5
3217,1,61,11
3218,299,100,3
3219,107,58,33
3220,3,98,40
3221,267,12,3
